"customer_unique_id","days_to_second_order"
"31d958dffbf0b744375b5ff0393e6fb3","127"
"31e0eb64c5eb715aab04433200ea4ed5","9"
"31e2e13cc64f2a3bd9dbde22bbad06b2","2"
"31f49e069c399db9c3a0bdf8653e4e8f","0"
"320e13a9e22b4e4cda8c17ed1c140ce0","8"
"322740034480eb5fe9d14398aee49d4b","0"
"323f8f14acb90e50f86f1885b6b53c6d","0"
"323ff9fd6b4a3edcdf3039e1fb213eb6","224"
"32539c368b3b9fa70283a7bce0f23909","0"
"325e19085f3017b73be3d9fd98a93301","12"
"326489271c23dd3128b4480220e5232a","21"
"3279712e1ea8d52462488b4fb9dd7014","9"
"327a01a6885ecfda06a3d5c50fb515c3","259"
"32b3af6c5548b794f1924e7dc83f9e00","0"
"32c3312cd5a2dddfdcbd359694cd7ae8","148"
"32cbbf7b9770feb67a514300686f5485","0"
"32e93651fbc6d641cffdc40c50d982a3","0"
"32ea3bdedab835c3aa6cb68ce66565ef","359"
"32fb60e2ce6a1f62eeccbc2d33046072","16"
"330fdaa06f93c0c6ffb4af7d79c1ef12","296"
"33176de67c05eeed870fd49f234387a0","0"
"33416ee3d4fa56400ec814d7b24bde02","106"
"334293c291f43a6aa85020f8597a171f","67"
"334d0235ca6f2f09dd55804a26efe952","55"
"335be0ca4b7aa8578e364a76efd4da52","0"
"336421b86cc4259a58106da261e0e000","68"
"339c527109c4c03e8e09bd4b593dab5f","184"
"33aa371b7512b6a9fede4f231e212226","48"
"33aca86429de0f71ff7118b93bb09712","60"
"33b141e373b4f251b033f9ed33d6974d","201"
"33b239671c1c878914ed922a0dacd607","0"
"340d924858c395848c127b3e772b6bfd","245"
"3442a61b2d5bfd9d605d6943701ad650","15"
"3443f8095ad309eebbdc8caa8b2bf936","5"
"345759b8cb3d30586551de1ca6905df0","348"
"345817899c325d8b41c9e88011a8ab43","246"
"346534c8088852932d947f4b8fea3959","49"
"346fce1712054d4339be023a27c38f13","0"
"34b0cd95480e55c2a701293a2b9671b3","110"
"34fbeb535f3ba8b34bb0f919b0ad36bb","0"
"3504bea0c72ad9e945b63f889702d2d4","203"
"3511aa3ff5fb9645041bf1875415142d","26"
"355ae139c8a163fb77c065a2d1403ed9","26"
"3578707d5fbfaaad05a3862a179bf76d","0"
"35825208c1a9b2d7cccd2eee08d8cbc6","0"
"359bacb2b5c52b4287667a7bc6c7bc63","28"
"35b45b906d1450b3540dc96692f58583","383"
"35c62cb24d4c38a9d121fed1a43b2237","25"
"35de25c73544f00e8adde226a4d1bdcc","133"
"35e146c985a9cf989c91edb4c0c156fa","0"
"35e9d2caa31b87cc3d1ad10d72271140","12"
"35ecdf6858edc6427223b64804cf028e","0"
"362928c8cd61df2e6951751dffb4be85","0"
"3633902a0addd1ffc74cbc13d96da288","32"
"36445bb429c8bb13c3f8cd6794723647","2"
"3648f9e5f51f679ed24deff1f031a093","26"
"3660e33bc132658a08c234cc82e6d0cc","0"
"367f4686d7112d69feed92b02a1775ed","0"
"36be413fe0f4a74eee7b764e758730ed","0"
"36cfec707344b75d20e6c7ef583c3b8c","175"
"370cd3b09ea745fe047fd11db7430441","0"
"3724bfc68569cc4df876284536b8add9","100"
"3725c5b8c1cf5ee69158f66922a862c4","175"
"37266d5c6bf5cb0700372d16599a9b21","252"
"372b41e8faa2819e0b6346b16cdf402b","36"
"374fcbbfcf189ae177b2f955f9e74b3d","334"
"37545efd489b0b7c9aa20690f344271d","0"
"37669671d35808111ab0d229e546221f","14"
"377860a7242c2e503c926b76ab6e0a65","229"
"378c06babf08c70f32e748ac24ea33e0","0"
"379a5698aeca26ff55abca9bc7fcaa4f","96"
"37cc3e75e39bb11d75a1982ac0d07c17","21"
"37d0b647301742b1b17d627e4c10aeae","0"
"37d2d1ac62901f9a36cff32ca86c9337","59"
"37f2527bb624e379f72a742154fdb762","17"
"37f8e7062a53c1a0fca4f59f4c6b1429","200"
"382ad79426068e4ba6ed73491d4441cb","0"
"384d6654ad80e9f1426b7a4ef9e40997","0"
"3871b0ab0166a2f441fa762f5206cacc","84"
"387b38ebe598313ef56ef3df19b192af","130"
"388661387449408a9ab88ea55c9f1a0f","215"
"38dd3f4e8a4cc5e32dd0a4426a1961fa","0"
"38e74ef4e3bcf3019fd22b84649bf90d","0"
"39104edef5e46d7b8c61848cc95e6d97","78"
"394ac4de8f3acb14253c177f0e15bc58","73"
"39618678c9395910a7d675df2b0af941","0"
"397b44d5bb99eabf54ea9c2b41ebb905","26"
"3991c84b618da2e02b44ba48aba925d1","0"
"399a2a06a7ddefb3b09460ba6a1bcf12","0"
"39ae2ab725be4a0db66896735a49dac7","0"
"39ce02a045b8e7b0329984df3109957b","100"
"39d28c99c5382bfc238c047203595443","34"
"39fff7cb5873a7116b02234bd1e6c6dc","213"
"3a131e6c88849b1d0b28020c3809ea29","0"
"3a2681b8e4c9f2171aaade5d578f2cb7","87"
"3a2d236fc85fdf338f179ca0cd725433","59"
"3a41ac64aa715256d81e129f02b451bf","64"
"3a43af6775cec872d9a3c80707eb3336","95"
"3a4acf4c4c97cc25075d29f8d29f405b","11"
"3a502a4d1e63887120fdc3b323224d70","0"
"3a5b0d10ee72cefb504df217532a4e6a","0"
"3a649b3c6b379a427fa6f4a5f646a43d","0"
"3a73ce6fc3b392e1ca609b5548418c36","7"
"3aa71d539bb760f054b280604391602a","0"
"3ae522de6b23a3699ef105d4c4b3b82d","41"
"3af90f255e824d1d53b3584a4e89ad58","467"
"3b6f5d22fb32e6ac2fbbb944b18cf1bb","0"
"3b92b8617254e581d164b5d213d437a2","263"
"3b93b770a314d48d7f698a09cab03370","9"
"3b97119ab53db4ae0144dff13c2ee26b","39"
"3bab949ef05da8e9b3cfd541b6af0ffd","42"
"3bcd0ddf751cb9542efe9f6299fad626","9"
"3be412c1321c061d6f85c5e41530ce2d","282"
"3bfda42ef722cb59c430e6be0b68628c","17"
"3c166bd80203dfb723ba32f64bedd87b","20"
"3c25f47ab68536a1d3d6b29b9c8b7e63","69"
"3c3dbbf3d36a7a4587efada79a3166cd","7"
"3c555d15cca5369965d1759ad9530a66","20"
"3c884190b71bbb36aab161465ff1d2c7","6"
"3cd4207d6ce944798257ac5953640a40","160"
"3d4cd13fd525234c1c4a2304fbe769e0","0"
"3d4f12dece1264e5d6321f1b7f003336","206"
"3d50a44231c2a153219cef76ee3e445d","309"
"3d71bc3ae0c9f857ffe17636e0d59aab","15"
"3d740e7cbf7e5b18027f204bd01b0be4","0"
"3d75cbf8643a1c15723adb850fb5f928","48"
"3d93772915efa454a89bf52047b0b285","177"
"3daa1c97a3155484f70c88b19c90dfb5","281"
"3db6e5afa8e8178a29afc729855315e2","114"
"3de0c9303f39b7ccfe69ca11aee19cc6","42"
"3df4912077693dc7933267da9542825c","225"
"3e3d56f9737c010ccb5b67c601a18b53","9"
"3e43e6105506432c953e165fb2acf44c","74"
"3e47025034c5a31cff56168ac0519f1f","13"
"3e5306add1209e5ba184092dd1587282","304"
"3e5dd5efb71f831fffee3735c9e41e87","0"
"3e6658866cc636c1762c080ed56f44e6","393"
"3e7bb77746c1489704b3e041860dfb6d","48"
"3ea4185126195c34ed9949d8e406d570","58"
"3ec83b54e0afb70def9480cd6b9097f7","0"
"3edcab192482e9871c17b34cf98c3996","26"
"3f00548d480f59bdac5e1ad8a68dcfe1","91"
"3f1ae9854823f7c0a8027bd994b2ce64","21"
"3f36fa15a16c4850992aa0f33561906e","115"
"3f5534bf8c9378ee05b7dd684cb20e8a","35"
"3f6ac9a49767899814866524054ba779","0"
"3fdc39171d444e1a1cd4da98ac2e4adb","42"
"3fe3e628c6c7a15ae96416826a4c5952","390"
"3ff874206f1d7d1e3ffe12bc9c88c27c","361"
"4041baa51d9eae8f5955ccd4f02bb044","431"
"4046cc9e4828038b58ee191e1f713466","60"
"4067ba7df47a2bcb753ae5f7530fc7cc","8"
"40730ca1af9742bd0bdbcef270ff4c76","147"
"407a6773db6e845737d04a6e27e653b4","4"
"408aee96c75632a92e5079eee61da399","506"
"408b1dc1bf28c3245e5eca9097e14b9f","122"
"4092bf290aa60e4f2d4a0dcc2f38c954","455"
"409379e6e577c89589dade402e6c2522","280"
"409fffcdaf4d0eb689458f1df6b2c240","0"
"410a0462acba9ae869f84450fae8a4ea","20"
"4127cb95c20254485869d698037a3dfd","0"
"41348c09a551501117e31f8a4149950c","29"
"415b073d153528fa1ed35a42e39945da","0"
"417021b1b4553c55daa22f17dbf37cdc","2"
"4186b96df8197e7b4982a751c1dde3b6","46"
"418ee6e3b8f19158d67d5039f19783b9","0"
"4191bcfd448dc07138d2951ea4d10008","154"
"41b3ab6b1f95cbd2afb361e852a56917","7"
"41b4af321ed477242aebe74652fd8219","29"
"41d57ab847e5ccbe403f46b07ee577d6","175"
"4220ae19dee604e8c1dddccd4e535502","135"
"42398dee8f2098eec5579129cc1a6f5e","72"
"423d40b193638955a782839886648464","472"
"425634deb94b1080fc7d283f3a644941","3"
"4291db0da71914754618cd789aebcd56","72"
"429de3d8004cbe46652a0e069fc545e3","0"
"42befda568ea0df110b6cec63c233bea","165"
"4307ca57b237ef2790e2a99ebcf3c7db","2"
"43255e3df6cda368809baa2fc72872c8","231"
"432aa6200ee9673be90863a912dc91dc","165"
"434825743a3426c100c479f571816a81","0"
"43714f2590bcb9f935ae68073d6c34f1","0"
"4377c22228de511d013c6a7560d58a2d","18"
"439624e26bc73309799fd718773bdb8a","123"
"43c73f9043398f0dd2163fc5f825e61a","16"
"43dce1c46f91f3cd233905d0a8b19153","308"
"43f9d5ace80c6d3c5c09544bc2fa8484","17"
"4440347c82849cd13be225a1cafba6ba","0"
"444afd392665f1cc1f3b65ec48063735","0"
"4473c7b8da89833fc08fcd3443faea81","0"
"44a22a3351d7f1bb3d337d1be11b41fb","43"
"44adda057b51a700d1e287783b02516e","20"
"44b49176f1aca9533b67f3eedab0b2de","182"
"44b6bbfea26596437062a38c8e6bcec1","6"
"44bd7571a7dad968306f7776bd5a5745","7"
"44dbd08cc06662e0ca8ac504aac75f18","0"
"44e64b7162915525578f601e73e72b16","65"
"44ed2c2de63bfe22f6596547584d7372","20"
"453c2895f29b6d9a47f8cb48e00b024b","213"
"455b49402053f170c64a3ae7fced73d4","163"
"455c17b35969ca198c17f2fc9e8eba1b","188"
"456f6d64ecda1b968375d3a68eabfb5c","122"
"4577881f7a6c10d8eb6bd7f7a82ffa86","351"
"459759c02362af7a218dd2fe035b3c07","0"
"45ca4053806ecd0f595c633184e0ff61","296"
"45cfc55a4d5073c50be858369454fc0e","297"
"45df9d71b80f651fcfd26763eebd027a","0"
"46014217dceae9154e4f85ae292bc9d0","0"
"4644f1b187e390a08b4c66fb16c91364","0"
"4658b26bcea972ed0b86a5f8c61718be","489"
"4666e7be827bb14bf746a56f740e62c5","0"
"4681829483318507ed55682649de6571","68"
"46958f708ade6b6a88b2e5aca1e66de5","0"
"46b061196b47dfe9318d38bab6a40ee7","5"
"46da36c3df7118852b770394d1ba2be5","408"
"46ed126bcf1df6e195dbc63d7c320983","457"
"4702945c3b363dd3a5d1cbe913cc95d2","0"
"4702ba5faa8283e0f6b6a545cdaf8a9f","449"
"4711348768db55c57a67aba080ead566","22"
"473d9165586cfc6708841d07adf6c020","80"
"47544c4d42f988172faedb4b05231671","31"
"4754e3b66497719a91b36268ed9c5718","0"
"4755e6cf97a25760ab159e0457c84a29","116"
"4757b4d81eaab4d270e585126410dc5c","24"
"475cab480951109dec3ad6f770167fa5","28"
"475d4eb16efe698064c2966acd62584c","2"
"477f7f182e8da105ba6713c0d5a24f15","0"
"479085be6190cd4a8e610b4fcce5f29c","0"
"47a71b49f98984efd3c62cb213f977e8","11"
"47c1a3033b8b77b3ab6e109eb4d5fdf3","0"
"47c89a36acb8a73127ec91d0542289b5","192"
"481060b29de0e9b3d7f4b2991cfb0767","3"
"4820f42c8203dcad5d2c17cf363048b0","140"
"4827d6a02f010b9505e4af04c7fac522","275"
"4837d18df7cb3d4baf1a3959d0244554","0"
"485b849ef839f0f401da8bfdc7ac2781","199"
"48625b68a29dcfc3aba4b5147e0625aa","133"
"487b72af97cd4e1dcdfae25627f3ea8a","15"
"4897a3c64a635a703a71dd2d9189bffa","168"
"48fd7dec70f2b104a1d5e8c5c639102b","125"
"49257d143ec6384f53a6648062252966","0"
"494e887fef923d79982b3c0e1ab49cdd","157"
"495fe7ae31686381c8145b2936e761dc","340"
"4962136f755981b83b03f476e66eea7d","398"
"4985c6f86aaf1460d9b6fdc74465a5a5","6"
"49afeec74ee36fc6e5582ccd16111a14","0"
"49bf911a5666e781425b4fe91495454d","0"
"49c6b1ee895e59043bcd5e2135f08355","207"
"49cee01774f85ef576192e1038cf9cc6","33"
"49d1599dd80dedc213037342bbe43fd7","198"
"49d602890c664bcee124fa70e94d9fb1","89"
"49e6749fd8bf4a9218457eb19a92e200","233"
"49eb3e27a6fc361609658d710948cef7","97"
"4a2ef0b951aa7bdda04470d961d5e755","0"
"4a433c62dfda8104d295307e855c82a7","115"
"4a6ccb379c9e5062ad3ce2324222fbf3","62"
"4ad4d9be004941fb8e0ffd31ddbf1f3c","14"
"4b384b778ebc0449d0244902bfce7beb","150"
"4b8b7bf8d90bd492c7a61ec3ce264a0a","0"
"4b979b432abe14a88cd0cde893952677","29"
"4badd97df3e4ad6d64508b5c25d4dca9","0"
"4bbaf6f7a10a7e26a8777aa5cb6d5864","282"
"4bbba2a307995c25e9d635cc1a9700d0","0"
"4bf3d072dcf303280e82dc697b516c6f","7"
"4c0bac678bfb8ff0becd5b393b45a884","0"
"4c112bdeac93a04155c340b65b35c232","8"
"4c116f8ddec984371284ab7bc860001a","27"
"4c3d123168c78dcca6cde5a7274430a5","29"
"4c45ebf94ecf4107850d91bc326851c3","0"
"4c4b5dc90eb4e33188153ca3e7999f92","2"
"4c5200f7d135c94fcd304cdd0af9837a","9"
"4c5ae17e8984ca0916543b159eac0f2c","5"
"4c93744516667ad3b8f1fb645a3116a4","31"
"4cba4382020c8e217faee72173ecb0fc","0"
"4ce423721c74231c174d0bb22367645a","81"
"4ced1b9f8668a9792e5484da6d97b229","1"
"4cfa5155cf7cff8eb15e0b12041d058e","365"
"4d191bb8e1eea602e77b4ab62cf4daac","0"
"4d1fe8b6f5e9ee044a14467c8b2832b6","0"
"4d28234ccc945685ca892f6184032215","11"
"4d2a058cead19bc1e7b3580be5893b2b","0"
"4d5cbb095f36a674f6f4a852959ad11d","135"
"4d7b6c39aa3c7b53acb8058e4094a593","187"
"4d98a16aebfef3772cc4d547bcae8761","23"
"4d9e104764077f7dfae917c7cc803212","489"
"4dcabe94c61f202327839a734955b0cf","2"
"4df9aee56fa602c72756abb22ee60b17","28"
"4e15fee963523774998876e3624952f4","12"
"4e1cce07cd5937c69dacac3c8b13d965","0"
"4e23e1826902ec9f208e8cc61329b494","524"
"4e2d666f4bbc94a8ded712172a433d65","50"
"4e39429218dac10ad4e57dafee3d92d4","174"
"4e3b6c25502ef69e5c5e54616bf67ed7","0"
"4e4b787733d41ea0cb9b69a192bb285e","6"
"4e5aba2c9b150920c8c7b5b4ee0c197d","0"
"4e65032f1f574189fb793bac5a867bbc","68"
"4e6588068c000d6f539cf24c66a96816","0"
"4e78d9253ba5cc1d990eb09ea45a3a2c","0"
"4eda116add853323e439c104b7d0824c","22"
"4ef6c02126b21225e011b242f9f79c6f","206"
"4f011f45db425dcd3be79d4c11e9ad05","112"
"4f0c8db463d2261888faa81900eb33c1","101"
"4f2029f4e7aea8455f5c1cb9de0b7ccd","47"
"4f223a62631b82cfb22241007bbd60dc","103"
"4f477c554c5bd165f95d62b409ac6425","318"
"4f4943d1a8ac2c4a65d4fba25ee8c0bb","29"
"4f4a4c713a7892d9db23f694fc647d13","0"
"4f4d2fe2987efa0b9e4e61a466e8ed8b","159"
"4f6d635ff2fd4e30ff5369a7b943eb22","0"
"4f88e6285f805c9a823ba23291a65ca3","12"
"4f8e0cd35c770318d9e8874c2956345a","20"
"4f928a6270233d6c7c4e73919fa12295","0"
"4facc2e6fbc2bffab2fea92d2b4aa7e4","397"
"4fcf7b9d6a54ded837b9a0ff601bf7ef","3"
"4fe67915d44791a5deab2957c2641048","0"
"4ffd7cf05f22d7a320750a2f9e73f665","55"
"503279f30dccc77b5d832f20bd485393","0"
"5036f4227f2e546879f581d8fd3e6ec6","0"
"507dc9becd4fc65635d90682dfa9d3a3","84"
"508cae50c5c1e72079d266a513bca9ae","0"
"508f416faa150cd3249d045d81c93399","43"
"50915df398391da01c01bd5cf272f61b","0"
"50a662e7d7e7e2a94112a4f15a37464e","4"
"50ad9fb3ba7f8cf336529fe94a182996","148"
"50cd97d731f3f5e3f321673c2671a23d","97"
"50e1b12ee1e2eab6157d9c0b035136af","2"
"511152350c802fe363fd2417b1a09357","1"
"5126071e8e67f61789f6ce9f3af56143","0"
"51378a8908cdc12c6545fdf842383c97","12"
"514f8ca0f04813ed414874f8f422e6c3","186"
"518199e5f36305bffce18e38aa2642aa","0"
"51838d41add414a0b1b989b7d251d9ee","0"
"51c23d1b01aebce5a1e32e3d9b312aa3","7"
"51c2f039f08424330a6bbba4c9949d98","0"
"51d11e5abc725531b3a2fd56456885fa","0"
"51d121ddc025c1b70f8f62a1b727aecf","85"
"51d8d985d769925b981b4a34ddf6dfc6","242"
"51d91326ffc0688da14a001de38c264b","0"
"51dc56123336c573f2977f5da81b17b9","154"
"523730e4b2ef7654c243699b81763112","103"
"523b7915f240831d06b34ab9b804a200","266"
"525236008daa62b6022f35142ef864d3","121"
"52597838f6c178b19b961b068d048c71","98"
"525cda9909aa001ebed396f6e55eae01","25"
"525e9dbf2f675f893b9f695d5ecefb31","324"
"526126c9f6a2a58d226b574d4d6c2278","0"
"5275b2f97b9c995d3d05a58610c0bb67","7"
"5277f2c18bae9ff7f93aa8118ace6e03","0"
"527c6fbbe85cdf78ff1645e0a71e266f","19"
"528553785a32652e5b1f5dc33899f754","47"
"52abba659c0a219f8de7076dc33e0e83","225"
"52b8fc428690f8974a3d3ff3a162f7b7","67"
"52d40ed525892e7b31fc34aa750419c9","0"
"52e05f52b2ccd1945aafaae6ceff7ba1","32"
"53100f780630b0755dcdec40f673abfb","298"
"53b30ca78efb2b7efcd3f9e461587eb2","21"
"53beace9d0aa08b64d759d5f5a66550c","239"
"53c84ac43bbfafb7a6b5d9076ab423c7","0"
"53cc7338a7d5994fe8baa28a039d2343","1"
"53e4d5ab8287848319f0220d47ee7ca0","167"
"53f34954c078f5034197993c0e109b95","0"
"5416f8ad5bc33953624084ebc8738307","46"
"544bd839b4e7f92a077c7bf2410f8b02","117"
"5457ae2c352c18e3bf5cba68301d96a8","148"
"5461338ea772177374bcf3f23665178f","74"
"54732c804725f94304b9f2d1107a3d6e","219"
"547d0504ca415eb4864fa3030f73d3f3","67"
"54982b0c374191195d5f433c7cccae90","19"
"549a24530925587e2faddb35f667e458","370"
"54a22a0d776f341e79356ad4a761aa81","0"
"54b716ecf36f372ca6a585a68025e8a1","0"
"54bf1780705493f3224d73bd48e53186","295"
"54c7b4f48fb9e911bf328bf9884ca61d","50"
"54e0a7cc9c09c591bd186e4569c7bf30","421"
"54eb010282ed1c4a38e101aa8b9aca37","10"
"54ed3f082c9e7725a0e26e9e682fc825","45"
"552fc05a13d28356a38e8b13f64cbe4f","48"
"5568fb2b583235812ed08eb9587d0465","27"
"556ffcdd6185be1c44ea83be3b1b5f86","320"
"557b158701bedbb76b856eb5f3af51b1","97"
"55b488a273c6ec9ca293736e9a69d0b3","23"
"55efe0d41e47d41465ea4fb5f8badee0","75"
"55f21db4f9a353dcee5b774f750c65a1","12"
"55fbb64f60861980e74c4f136f304297","99"
"5616f75d22507069b5383854a1d8c414","49"
"56238e115fd05d88a5e9ae565b8c2dbb","20"
"562b3bca5a8903b7451462b6e7aa6082","235"
"564df947eb9192d7e1613b1b957cb192","0"
"565448508b44312e8489ca1bc1f5d09e","0"
"56b088f218c6c02cd6e86bb9814271cb","0"
"56c355e615aa216a8c404c4f3d22383c","23"
"56c8638e7c058b98aae6d74d2dd6ea23","253"
"56d6d1ae03e95325991e4c77bf3cbe53","11"
"56e3a158ef88285f2c15a83db0b13d93","148"
"56e80e4b4a777631c5399e3fd0d6ee85","13"
"56f77ee91e06fb36402afa524deee676","0"
"57017bffe1b59c7da66267b6d3fcd44d","184"
"5709900c6ded8af6dfb28b043943368d","145"
"570eb70ff97166b85ea96be3bfb65fef","16"
"572a2a7bca60d77e596287ea324a4680","1"
"5735fac0e3e12fee0b0545828a977acd","129"
"574e36a816bf7a295404e686062fc0de","324"
"575e8735ac3203bfb92c7d52919faf70","246"
"578035514ad8238fa724f24b4aabc1df","0"
"57b5d9f9fa4f1ff41befbfbf0fcbc3ca","142"
"57c6a5ac88fde55944675cc79c4d5db7","337"
"580561d937f063a0c4ffe1e4832df2f5","337"
"58075e17e770fc08571c3e0f452f6a11","16"
"580e86cc6d0c8eafede3d6f2fa4bf9ab","332"
"582183483d33018384b309d31c45f353","1"
"582413ee5c9cf48218666c6fd967a221","0"
"58498d9dec038f925f6406ebdfdc36bb","191"
"585ba6a115792c0b0483d65e5ab1f4b6","2"
"58812bfc80ed972fa2e7f3614c0cd22e","0"
"589211c7448e6c3b58b0ba98ce089ee7","2"
"58e2253f083d42930c64ca32b510a512","220"
"58f5a0b391493cf37a8c32956f14d6d1","0"
"5908f8630bbd5a8d5984b25f85588168","72"
"5925dfa8cd87ab4d852383f7039c8bc2","200"
"59268ee5dc0cd98a36ea808010826cc8","4"
"5936fabf5dfeaa6c31d9f649b5794e2c","113"
"593cb774409e5239a1946d1c88e0813d","11"
"5941ba7f91b519d195e16e34fcf61bac","217"
"595ee036d3a69e80934a9b3618834085","35"
"596f46e4d4b172098ad46d4d7880bcc2","22"
"598ef1f13aba15f2b88387184f6c25ec","8"
"59bba92de9b8f6be0808e4d9d64b4b43","0"
"59d66d72939bc9497e19d89c61a96d5f","161"
"59d8d1ea35c02a6a070ee29944b0ea86","32"
"5a21363c92f912e70cb482c96bc03af3","3"
"5a2e847dd085d36e3ba8916b75e794ed","0"
"5a494c648fde2d1ec4eb614274ea7159","0"
"5a689ab0069d25bc6c2be47d4b3863d4","21"
"5a6b37816cefa8497b74b1ef78dbb202","0"
"5a819fa976c2a1e65fa35e5c890d4dcb","24"
"5a85f706b2059c3cd55287e105d8d5ea","0"
"5ad31e19d737a51f803e6986bbd119ff","0"
"5ad84888519e10ff52d8af00641d41bc","63"
"5ad96d7a95788923e8ff455366a90015","78"
"5af103d3f12fd83434cb97578a1e8d49","0"
"5af895ee7ff98368a5bf6faeddd18cec","0"
"5b07d855f3356e33b1434dfb5a035cd7","30"
"5b09c620db60411b0be6f1817c6cbe71","0"
"5b1ae94194ff6e974356063557746e47","32"
"5b26618da34612cc4947bbf6ef4fb67c","0"
"5b2c2b2a8d9e890debe309928d321f20","0"
"5b3186d7cf904f2f9369aec26faba4d2","0"
"5b3b19201bb81179198a9ce0d26ae56f","36"
"5b40b6d003822b8ff229a910784fe4e5","0"
"5b52858bcdab75cfc4593b13ea32db62","0"
"5b59166412dd5595f77a43b217c39132","162"
"5b65c2693d8103d23aa910cd33d68daa","0"
"5b71ca52f13f79c2be72b2aad8755c0a","6"
"5b881f1b0bea55f5933b61c9a99c9ecc","0"
"5b8a75e77489899ad9e6d57273aafd7f","0"
"5bad02ee81a2002eb3b5b84d32bfc15f","2"
"5bc94b60050224af3dfdd2377c7e93e6","0"
"5bdb6f56a8fb4272b802f504bb6d1287","0"
"5c00e849b56a56ea31560d5d66f933e9","39"
"5c117c579cb98a9c6c50e1301a349f3a","0"
"5c2b5c09534917d37857557d37ed9205","126"
"5c4b7aa014e584d78525c38717510f01","0"
"5c5a99e5ef172fbf5fc8a68e6bb2e0ab","0"
"5c65a2076c901f375b01aad3a60c7447","0"
"5c77da09750b42091c93c331d544ab53","199"
"5c8b41ba21631ca0432de4a10a56fcf1","21"
"5c96017028584678dd28c139566b87c0","23"
"5cb8c9998e51269d6c8c983def687414","93"
"5cbfdb85ec130898108b32c50d619c39","49"
"5cc1eb5a94ab59494d63f06a5c7eec15","0"
"5cfc9643603c095fd7ed86a50fa17887","0"
"5d2dfd15300a557c1ddfad56a8460226","15"
"5d323409404dee6bdb0f6cf9ef828dae","433"
"5d63628c95182301765aa1482b0293aa","267"
"5d77cf4bfc8132075fc589f355875baa","0"
"5d7ff357d021646cf8adf2601713f624","92"
"5d8f5f50fd2c7fbe8b335d945105a37f","0"
"5d923ccb7548741c453df5a825da2515","12"
"5dbba6c01268a8ad43f79157bf4454a0","91"
"5dcc06236098340b984e6865ba850593","0"
"5dda09ed137461608be539348c1dac39","0"
"5e0aa142dc4760e62a74c1830cbf91b1","391"
"5e24610c5a55f0b6ffdaf9e846d02362","11"
"5e3e9e897d07a80fc2af58088a84812a","47"
"5e492797fbeb54fb3e96629a55cdd480","0"
"5e85d75d3e3df197f08b89a2cbaad54b","0"
"5e8f38a9a1c023f3db718edcf926a2db","23"
"5ebd246be48ec18bf3859966284333f8","0"
"5ec4c90f549177a8cbbbc7419353e66a","138"
"5ed4db82a99daa916b5a11e6c48df670","0"
"5edb5e94dde197f8fd914eec2975b891","3"
"5ee1a7e84a17bcddc784977557a7a186","0"
"5efcc46e1fee22373a28eb2b0f26a6fc","0"
"5f2a213343d506264f78cb82dd914434","114"
"5f435bbe57e905e19378fa56b60e9d16","36"
"5f45aa4ef9b8fb99b95d33a970bb64a7","47"
"5f66ee1b2e030748fdb83ab9b01a7064","70"
"5f7f2f316d856064acee6f1db7c9f63f","0"
"5f80e1b868be57e4d50ae6bbeae78d77","154"
"5f8ad624020f7db33a63d5a0e5d14348","3"
"5faabfe6772088c4d906b63fa81ac63d","360"
"5fb5bf48cd408d971f873069e5178898","171"
"5fd82666f1e64606820d24e3fbb5d160","0"
"5fe117882be55ee9ad0d6c6c56d11019","48"
"5ff735d120cf4ec4adefd9766f703bf5","39"
"5ffbc70da7ad1808b6899421caa84fbe","0"
"601bf929b8d0a8feecab068a2110ae1f","0"
"606441378b517f9eeb89f9154a1c4d4f","0"
"6084496782926c56bf04c556331bf884","297"
"608646d3514cc48a27d666e313cfe0cc","0"
"609adc68db390a15fd21648c496f50b7","0"
"609b7feab0f0c9726929ec4891447b02","164"
"60d2dc24e6a89bd218f646df03674e5b","2"
"60e6fe581610db699ac03fec61f4d53f","376"
"60f874c577dc096ecd52bd0bf6bd5942","51"
"615922c430abddd368735199c38e735d","167"
"6197167907273be5ee2c7ab59d4ec8e1","0"
"61b6a01709e3d754942803765b85eea6","0"
"61fe766e454d5e750b33250035b4311d","92"
"6204c4e582a95b6a350adf6988623bfb","31"
"6222ef69df52b4ed71be551725551cc0","0"
"6223bdc5aab952ee49dea3511f89e7ec","43"
"623674d39fd0350df92b1f91c469ba39","0"
"6287d15cdf992224e7bb7010c69c4095","159"
"628bdd93abd27fbdd50f4e2e91ec64b3","163"
"6292600f71fe592f716a3e542f184d18","0"
"62a25a159f9fd2ab7c882d9407f49aa9","100"
"62b8761192c86f4ead06f4a433096a2b","58"
"630331e73a79ae9a2ba821bd326ea298","0"
"6316cfb9fc33f7962f7459a3bc144a89","6"
"6321cbc5ca73fae88f1acccaa086ecdf","77"
"63387fd3e05eab4e51cf704f233db5a2","0"
"633aa358e90a435dc47a30af5a0a832d","104"
"6345e3b3ba5ee47685e29ec5febc8155","71"
"6358b15ef7fa9b1210f1a5735cabd3d9","0"
"636443768344855307bfe5f2f2f6ba2e","50"
"63669b3731dcc014feec668c3d888aa0","185"
"636f22218f8430a8463c5ddc5f68fc62","40"
"63adc4def3cd3c39bd83083d737d98b5","63"
"63b4253e688c57bdaa18741b3fea5a01","0"
"63cfc61cee11cbe306bff5857d00bfe4","10"
