3
239
1
55
1
170
26
1
1
172
135
2
5
2
3
26
15
12
39
11
12
67
5
39
131
246
11
8
3
2
4
17
16
17
24
30
44
7
2
8
2
9
5
9
3
13
3
94
90
4
2
51
17
16
28
1
10
98
4
22
66
11
4
13
64
1
10
2
1
66
8
63
6
62
2
60
9
72
74
53
4
405
18
30
95
9
39
37
4
15
7
6
11
10
1
24
2
9
2
130
83
4
12
8
23
8
97
6
30
12
7
6
12
1
21
3
2
2
27
19
7
5
20
5
56
1
2
12
2
11
14
6
142
2
8
1
2
25
1
3
14
1
78
15
2
1
4
210
146
1
31
180
9
62
6
73
5
220
3
41
24
4
8
58
2
137
193
10
89
3
6
3
12
269
15
32
4
43
1
55
4
1
3
1
1
3
11
35
26
3
1
6
1428
4
3
3
9
14
132
40
48
73
2
5
2
2
4
102
4
5
3
6
3
560
16
2
135
4
15
4
85
4
9
1
6
4
20
58
1
9
23
1
3
1
13
10
12
23
1
30
38
38
6
2
6
1
269
31
3
26
1
1
2
18
8
8
2
410
4
1
16
64
13
2
5
11
1
1
2
32
2
1
36
10
11
2
19
149
3
129
268
4
61
10
558
67
3
11
6
5
148
34
529
3
1
1
4
2
9
16
25
1
10
1
1
4
178
1
1
30
10
2
11
8
1
117
1
5
11
61
19
33
85
9
5
220
22
3
12
171
1
1
4
137
37
3
12
9
2
5
44
2
3
2
4
5
12
43
17
98
1
49
328
27
15
8
2
27
2
1
3
11
140
5
2
75
29
1
1931
1
3
13
79
1
6
18
1
25
2
12
1
1
12
2
3
3
1
44
6
7
11
51
2
54
1
1
429
194
3
22
3
427
17
31
4
2
15
1
11
5
148
1
6
3
36
80
11
9
30
24
46
7
55
3
36
3
27
1
4
3
2
1
167
5
4
2
5
12
1
165
5
269
50
7
17
117
10
18
2
1
15
6
5
11
4
7
13
38
4
14
1
2
20
1
47
18
1
29
40
32
47
2
8
8
110
7
1
126
1
3
1
6
28
4
8
15
2
8
2
2
4
5
55
3
82
2
60
23
30
2
3
54
168
10
2
12
7
35
4
6
54
1
4
6
7
1
16
8
31
1
1
8
3
15
1
2
1
174
2
7
1
1
3
10
16
1
2
11
45
13
1
2
12
5
55
13
28
23
173
1
19
7
137
6
212
2
4
3
1
12
1
1
11
6
3
13
2
4
5
10
7
96
9
64
31
21
87
20
7
10
43
38
62
11
6
30
1
5
30
3
46
3
1
2
1
38
1
6
1
8
1
2
42
26
32
42
6
47
126
4
35
20
16
6
10
5
1
78
6
24
1
1
3
1
25
9
4
1
41
8
53
1
4
6
43
2
5
7
2
5
7
13
162
2
2
22
240
58
1
30
1
24
281
3
8
11
46
1
49
7
6
1
5
30
12
1
5
2
613
10
20
2
17
10
13
5
8
1
1
8
11
25
14
4
15
1
6
6
8
1
24
1
1
38
1
32
6
121
1
27
3
53
61
4
99
5
4
15
43
10
33
36
160
1
14
5
5
11
1
10
3
8
3
10
3
9
24
10
2
2
3
1147
48
1
97
20
2
1
101
6
2
1
1
10
7
1
2
10
7
40
16
1
3
43
7
7
16
5
7
38
2
2
1
1
1
10
11
9
12
4
10
47
8
31
12
2
30
1
22
5
1
1
13
10
231
11
23
3
21
5
42
5
1
5
2
132
40
3
23
22
3
21
21
12
125
18
57
3
5
20
1
112
1
5
13
1
1
2
41
153
95
2
1
3
3
1
3
6
14
42
1
8
2
12
2
2
1
41
4
61
3
1
11
542
5
20
3
3
12
2
91
219
1
1
151
3
1
1156
7
2
3
3
6
34
11
37
33
2
12
1
2
19
1
74
5
5
14
1
3
23
3
1987
78
1
4
3
30
1
20
8
5
38
1
222
2
11
1
5
2
1
12
1
30
2
40
48
67
5
346
48
3
2
8
4
